date,pred_w_speed,pred_w_dir,pred_temp,pred_pressure,pred_humidity,ture_w_speed,target
2020/1/5 5:15,5.4,85,-2.9,1029,86,5.7,12.332
2020/1/5 5:30,5.5,86,-2.9,1029,85,5.6,11.219
2020/1/5 5:45,5.5,86,-2.8,1029,85,5.3,10.218
2020/1/5 6:00,5.6,86,-2.8,1029,85,5.1,9.012
2020/1/5 6:15,5.7,86,-2.7,1029,84,5.5,10.042
2020/1/5 6:30,5.8,86,-2.6,1029,83,5.6,10.925
2020/1/5 6:45,5.9,86,-2.5,1029,82,5.3,9.481
2020/1/5 7:00,5.9,86,-2.4,1029,81,5.6,10.889
2020/1/5 7:15,5.8,87,-2.3,1029,80,5.8,12.533
2020/1/5 7:30,5.7,88,-2.2,1029,79,5.9,13.261
2020/1/5 7:45,5.6,89,-2.1,1029,78,5.8,14.239
2020/1/5 8:00,5.5,90,-1.8,1029,76,5.9,13.722
2020/1/5 8:15,5.3,91,-1.4,1029,74,6.3,16.556
2020/1/5 8:30,5.1,92,-1,1029,72,6.9,21.27
2020/1/5 8:45,4.9,94,-0.6,1029,70,6.9,21.902
2020/1/5 9:00,4.7,94,-0.2,1029,68,6.9,20.431
2020/1/5 9:15,4.5,93,0.2,1029,67,6.4,18.847
2020/1/5 9:30,4.2,90,0.6,1029,66,6,15.305
2020/1/5 9:45,4,90,1,1029,65,5.7,14.351
2020/1/5 10:00,3.8,88,1.4,1029,64,5.5,12.462
2020/1/5 10:15,3.6,90,1.8,1029,64,4.9,7.881
2020/1/5 10:30,3.3,90,2.1,1029,63,4.4,6.496
2020/1/5 10:45,3.1,92,2.5,1029,63,3.9,4.434
2020/1/5 11:00,3,92,2.8,1029,63,3.1,1.811
2020/1/5 11:15,3,92,3.1,1029,63,2.8,1.015
2020/1/5 11:30,2.9,94,3.3,1028,63,2.9,0.979
2020/1/5 11:45,2.9,94,3.6,1028,63,3.3,1.806
2020/1/5 12:00,2.9,94,3.7,1028,63,3.5,2.165
2020/1/5 12:15,2.9,96,3.8,1028,63,3.7,2.375
2020/1/5 12:30,2.8,96,3.9,1028,64,4,3.775
2020/1/5 12:45,2.8,98,4,1028,64,3.9,3.426
2020/1/5 13:00,2.8,98,4.1,1028,64,3.8,3.039
2020/1/5 13:15,2.9,100,4.2,1028,64,3.9,3.609
2020/1/5 13:30,2.9,100,4.3,1027,64,4,3.763
2020/1/5 13:45,3.1,101,4.4,1027,64,4.7,6.294
2020/1/5 14:00,3.2,101,4.5,1027,64,4.4,5.472
2020/1/5 14:15,3.3,99,4.5,1027,65,4.4,5.356
2020/1/5 14:30,3.4,97,4.5,1026,66,4.7,5.994
2020/1/5 14:45,3.6,95,4.5,1026,67,4.8,6.382
2020/1/5 15:00,3.8,95,4.4,1026,68,4.7,6.084
2020/1/5 15:15,3.9,94,4.1,1026,70,4.7,6.288
2020/1/5 15:30,4,96,3.8,1026,72,4.6,5.712
2020/1/5 15:45,4.1,96,3.5,1026,74,4.8,6.411
2020/1/5 16:00,4.3,95,3.1,1026,76,4.9,7.174
2020/1/5 16:15,4.4,96,2.6,1026,78,5.3,9.248
2020/1/5 16:30,4.6,97,2.1,1026,80,5.6,10.922
2020/1/5 16:45,4.8,98,1.6,1026,82,5.4,9.899
2020/1/5 17:00,4.9,99,1.4,1026,83,4.5,5.397
2020/1/5 17:15,4.8,101,1.3,1026,84,5,7.496
2020/1/5 17:30,4.8,102,1.3,1026,84,4.6,6.142
2020/1/5 17:45,4.7,103,1.2,1026,85,4.7,6.031
2020/1/5 18:00,4.7,105,1.2,1026,85,4.3,4.657
2020/1/5 18:15,4.5,107,1.1,1026,85,3.5,2.46
2020/1/5 18:30,4.2,108,1.1,1027,85,3.5,1.848
2020/1/5 18:45,4,110,1,1027,85,3.8,3.072
2020/1/5 19:00,3.9,111,1,1027,85,3.7,2.777
2020/1/5 19:15,3.7,114,1.1,1027,86,3.5,2.043
2020/1/5 19:30,3.6,114,1.2,1027,86,3.2,1.146
2020/1/5 19:45,3.5,117,1.3,1027,87,3,0.845
2020/1/5 20:00,3.3,117,1.3,1027,87,3.4,1.81
2020/1/5 20:15,3,117,1.2,1027,88,3.4,2.1
2020/1/5 20:30,2.9,117,1.2,1027,89,3.5,2.313
2020/1/5 20:45,2.7,117,1.1,1027,90,3.2,1.353
2020/1/5 21:00,2.5,117,1.1,1027,90,2.3,-0.156
2020/1/5 21:15,2.3,115,1,1027,91,1.6,-0.171
2020/1/5 21:30,2.1,115,0.9,1026,91,1.8,-0.137
2020/1/5 21:45,2,114,0.8,1026,92,2.4,-0.127
2020/1/5 22:00,1.8,117,0.8,1026,92,2.6,-0.138
2020/1/5 22:15,1.7,121,0.8,1026,93,3.2,0.766
2020/1/5 22:30,1.7,126,0.7,1026,93,4.1,3.664
2020/1/5 22:45,1.7,130,0.7,1026,94,4.4,4.902
2020/1/5 23:00,1.6,137,0.7,1026,94,4.6,5.929
2020/1/5 23:15,1.6,145,0.7,1026,94,4.4,4.794
2020/1/5 23:30,1.7,155,0.6,1026,94,4.5,4.896
2020/1/5 23:45,1.7,163,0.6,1026,94,4.5,5.338
2020/1/6 0:00,3.4,107,0.8,1027,95,4.7,6.57
2020/1/6 0:15,3.3,110,0.8,1027,96,4.9,7.031
2020/1/6 0:30,3.2,112,0.7,1027,96,4.9,6.996
2020/1/6 0:45,3.2,114,0.7,1027,97,4.6,5.739
2020/1/6 1:00,3,116,0.7,1027,97,4.3,4.968
2020/1/6 1:15,2.9,119,0.7,1027,98,4.2,4.659
2020/1/6 1:30,2.7,121,0.6,1026,98,4.1,4.479
2020/1/6 1:45,2.6,126,0.6,1026,99,3.6,2.665
2020/1/6 2:00,2.4,128,0.6,1026,99,3.6,2.127
2020/1/6 2:15,2.3,131,0.6,1026,99,1.9,1.231
2020/1/6 2:30,2.2,133,0.5,1025,99,3.6,2.307
2020/1/6 2:45,2.1,137,0.5,1025,99,3.6,2.482
2020/1/6 3:00,1.9,141,0.5,1025,99,3.9,3.406
2020/1/6 3:15,1.9,144,0.5,1025,99,3.8,2.854
2020/1/6 3:30,1.8,146,0.4,1025,100,3.8,3.271
2020/1/6 3:45,1.7,149,0.4,1025,100,4,4.197
2020/1/6 4:00,1.7,152,0.4,1025,100,4.2,4.273
2020/1/6 4:15,1.6,153,0.4,1025,100,3.9,3.917
2020/1/6 4:30,1.4,155,0.4,1024,99,4.2,4.394
2020/1/6 4:45,1.3,157,0.4,1024,99,4.2,4.675
2020/1/6 5:00,1.2,156,0.4,1024,99,4.1,4.53
2020/1/6 5:15,1.1,158,0.4,1024,99,3.9,3.238
2020/1/6 5:30,0.9,153,0.4,1024,99,3.9,3.626
2020/1/6 5:45,0.8,157,0.4,1024,99,3.6,2.663
2020/1/6 6:00,0.6,149,0.4,1024,99,3.3,1.804
2020/1/6 6:15,0.4,135,0.4,1024,99,3.6,2.515
2020/1/6 6:30,0.4,117,0.4,1024,99,3.5,2.505
2020/1/6 6:45,0.4,90,0.4,1024,99,3.6,2.798
2020/1/6 7:00,0.4,90,0.4,1024,99,3.9,3.181
2020/1/6 7:15,0.4,90,0.4,1024,99,3.9,3.572
2020/1/6 7:30,0.4,90,0.5,1024,98,3.6,2.816
2020/1/6 7:45,0.4,90,0.5,1024,98,3.8,2.724
2020/1/6 8:00,0.4,63,0.6,1024,98,3.5,2.369
2020/1/6 8:15,0.6,31,0.7,1024,97,3.4,1.955
2020/1/6 8:30,0.8,14,0.8,1024,97,3,1.192
2020/1/6 8:45,1.1,5,0.9,1024,96,2.8,1.015
2020/1/6 9:00,1.3,4,0.9,1024,96,2.5,0.202
2020/1/6 9:15,1.2,5,1,1024,95,2,-0.152
2020/1/6 9:30,1.2,0,1.1,1024,95,2.3,-0.162
2020/1/6 9:45,1.1,0,1.2,1024,94,2.5,-0.142
2020/1/6 10:00,1,0,1.3,1024,94,3,-0.12
2020/1/6 10:15,0.7,352,1.5,1024,93,3.1,-0.08
2020/1/6 10:30,0.5,338,1.6,1024,92,2.7,-0.164
2020/1/6 10:45,0.4,304,1.8,1024,91,2.4,-0.162
2020/1/6 11:00,0.4,297,2,1024,91,2.1,-0.152
2020/1/6 11:15,0.8,293,2.2,1024,90,2.3,-0.151
2020/1/6 11:30,1,294,2.4,1023,89,2.5,-0.154
2020/1/6 11:45,1.3,293,2.6,1023,88,2.6,-0.179
2020/1/6 12:00,1.6,297,2.8,1023,88,2.3,-0.194
2020/1/6 12:15,1.9,302,2.9,1023,87,3.2,0.745
2020/1/6 12:30,2.2,304,3.1,1023,86,3.7,2.632
2020/1/6 12:45,2.5,307,3.2,1023,85,2.1,0.097
2020/1/6 13:00,2.8,311,3.4,1023,84,2.2,-0.079
2020/1/6 13:15,3,314,3.5,1023,83,2.5,-0.15
2020/1/6 13:30,3.3,317,3.6,1022,82,3.3,1.169
2020/1/6 13:45,3.5,320,3.7,1022,81,4.1,4.274
2020/1/6 14:00,3.6,322,3.9,1022,80,4.4,5.189
2020/1/6 14:15,3.5,323,4,1022,80,4,3.74
2020/1/6 14:30,3.3,325,4.1,1022,80,4.3,4.733
2020/1/6 14:45,3.2,326,4.2,1022,80,4.1,3.938
2020/1/6 15:00,3.1,328,4.1,1022,81,4.3,4.727
2020/1/6 15:15,2.7,329,3.9,1022,82,3.5,2.162
2020/1/6 15:30,2.5,328,3.6,1022,83,3.8,2.907
2020/1/6 15:45,2.1,329,3.4,1022,84,3.8,3.039
2020/1/6 16:00,2,327,3,1022,85,3.1,0.736
2020/1/6 16:15,2.1,325,2.4,1022,86,1.9,-0.187
2020/1/6 16:30,2.2,324,1.7,1022,87,3,0.297
2020/1/6 16:45,2.3,322,1.1,1022,88,3.3,1.334
2020/1/6 17:00,2.3,322,0.7,1022,88,3.5,1.898
2020/1/6 17:15,2.3,322,0.5,1022,89,3.5,2.141
2020/1/6 17:30,2.3,326,0.2,1022,90,3.4,2.03
2020/1/6 17:45,2.3,326,0,1022,91,4,3.693
2020/1/6 18:00,2.4,327,-0.2,1022,91,4.2,4.9
2020/1/6 18:15,2.5,331,-0.4,1022,91,4.4,5.476
2020/1/6 18:30,2.6,332,-0.6,1023,91,4.2,4.232
2020/1/6 18:45,2.7,336,-0.8,1023,91,3.4,1.579
2020/1/6 19:00,3,336,-0.9,1023,91,3.5,1.819
2020/1/6 19:15,3.3,335,-0.9,1023,91,3.7,2.701
2020/1/6 19:30,3.7,334,-1,1023,90,3.6,2.673
2020/1/6 19:45,4,333,-1,1023,90,4.2,4.293
2020/1/6 20:00,4.2,333,-1,1023,90,4.7,7.042
2020/1/6 20:15,4.3,335,-1,1023,89,4.9,7.334
2020/1/6 20:30,4.3,337,-0.9,1023,89,5.2,8.829
2020/1/6 20:45,4.4,339,-0.9,1023,88,5.8,12.027
2020/1/6 21:00,4.4,342,-0.9,1023,88,5.5,10.386
2020/1/6 21:15,4.5,344,-0.9,1023,88,5.6,10.398
2020/1/6 21:30,4.5,347,-1,1023,88,5.1,8.639
2020/1/6 21:45,4.6,350,-1,1023,88,5.9,12.562
2020/1/6 22:00,4.6,353,-1,1023,88,5.6,12.435
2020/1/6 22:15,4.7,355,-1,1023,88,5.5,11.28
2020/1/6 22:30,4.8,358,-1.1,1023,88,5,7.198
2020/1/6 22:45,4.9,0,-1.1,1023,88,5.1,7.599
2020/1/6 23:00,5.2,2,-1.1,1023,88,5.1,9.609
2020/1/6 23:15,5.6,6,-1,1023,87,5.4,10.957
2020/1/6 23:30,6.2,10,-1,1023,86,5.2,9.549
2020/1/6 23:45,6.7,13,-0.9,1023,85,5.3,9.406
2020/1/7 0:00,5.6,356,-1.1,1023,86,4.4,5.22
2020/1/7 0:15,5.8,0,-1,1023,84,4.4,5.268
2020/1/7 0:30,6,4,-1,1024,83,4.2,5.388
2020/1/7 0:45,6.3,8,-0.9,1024,81,5.2,9.156
2020/1/7 1:00,6.4,14,-0.8,1024,79,5.8,11.127
2020/1/7 1:15,6.4,20,-0.7,1024,78,6.3,15.51
2020/1/7 1:30,6.4,28,-0.6,1024,76,6.8,19.815
2020/1/7 1:45,6.6,34,-0.5,1024,75,7.1,22.644
2020/1/7 2:00,7.1,38,-0.4,1024,73,7.3,22.699
2020/1/7 2:15,7.8,40,-0.2,1024,72,7,21.873
2020/1/7 2:30,8.5,41,0,1024,71,7.3,23.301
2020/1/7 2:45,9.2,42,0.2,1024,70,7,22.685
2020/1/7 3:00,9.6,43,0.4,1024,68,7.2,24.541
2020/1/7 3:15,9.8,45,0.5,1024,66,6.8,20.061
2020/1/7 3:30,10,45,0.6,1023,63,5.9,14.432
2020/1/7 3:45,10.3,46,0.7,1023,61,7.5,24.893
2020/1/7 4:00,10.2,47,0.7,1023,59,8.4,34.247
2020/1/7 4:15,10,46,0.7,1023,58,8,31.337
2020/1/7 4:30,9.6,46,0.7,1023,56,8.9,39.904
2020/1/7 4:45,9.4,45,0.7,1023,55,9.6,44.066
2020/1/7 5:00,9.3,45,0.7,1023,54,8.4,33.943
2020/1/7 5:15,9.3,45,0.6,1023,53,7,21.228
2020/1/7 5:30,9.2,46,0.5,1023,52,5.8,13.273
2020/1/7 5:45,9.2,46,0.4,1023,51,6.1,14.145
2020/1/7 6:00,9.1,46,0.4,1023,51,5.6,10.633
2020/1/7 6:15,8.9,46,0.3,1023,51,5.7,11.864
2020/1/7 6:30,8.7,45,0.2,1024,50,6.4,17.1
2020/1/7 6:45,8.6,45,0.1,1024,50,6.9,20.655
2020/1/7 7:00,8.3,45,0.1,1024,50,8.1,28.759
2020/1/7 7:15,8.3,44,0.1,1024,49,9.5,41.173
2020/1/7 7:30,8.2,43,0,1024,49,9.8,43.826
2020/1/7 7:45,8.2,42,0,1024,48,10,44.619
2020/1/7 8:00,8.1,42,0.1,1024,48,10,44.146
2020/1/7 8:15,8.1,42,0.2,1024,47,10.4,43.201
2020/1/7 8:30,8.2,41,0.3,1024,47,10.4,42.115
2020/1/7 8:45,8.2,41,0.4,1024,46,9.3,40.904
2020/1/7 9:00,8.1,41,0.4,1024,46,8.5,34.433
2020/1/7 9:15,7.9,40,0.5,1024,45,7.5,25.488
2020/1/7 9:30,7.7,40,0.6,1024,44,7,24.538
2020/1/7 9:45,7.5,39,0.7,1024,43,7.5,26.813
2020/1/7 10:00,7.3,39,0.7,1024,43,7,23.273
2020/1/7 10:15,7.3,38,0.8,1024,42,6,15.274
2020/1/7 10:30,7.1,38,0.9,1024,42,6.1,14.373
2020/1/7 10:45,7.1,38,1,1024,41,6.2,15.461
2020/1/7 11:00,7.1,36,1,1024,41,5.9,14.058
2020/1/7 11:15,7.2,35,1.1,1024,41,6.1,16.099
2020/1/7 11:30,7.2,34,1.2,1023,40,5.1,9.297
2020/1/7 11:45,7.3,32,1.3,1023,40,4.5,5.351
2020/1/7 12:00,7.2,31,1.4,1023,40,4.2,4.088
2020/1/7 12:15,6.9,28,1.5,1023,40,3.7,2.767
2020/1/7 12:30,6.7,27,1.6,1022,39,3.7,2.966
2020/1/7 12:45,6.4,24,1.7,1022,39,4.2,4.458
2020/1/7 13:00,6.1,22,1.8,1022,39,4.5,5.727
2020/1/7 13:15,5.8,21,1.9,1022,39,4.4,5.805
2020/1/7 13:30,5.5,19,2,1021,40,4.3,5.029
2020/1/7 13:45,5.2,18,2.1,1021,40,4.4,4.823
2020/1/7 14:00,5,15,2.1,1021,40,4.3,4.881
2020/1/7 14:15,4.8,10,2.1,1021,41,4.5,6.04
2020/1/7 14:30,4.6,5,2.2,1021,42,4.9,7.287
2020/1/7 14:45,4.5,0,2.2,1021,43,5.3,9.118
2020/1/7 15:00,4.3,357,2.1,1021,44,5.4,10.091
2020/1/7 15:15,4.2,357,2,1021,45,5.7,11.508
2020/1/7 15:30,4,357,1.9,1022,46,5.8,11.689
2020/1/7 15:45,3.9,357,1.8,1022,47,6,13.902
2020/1/7 16:00,3.9,356,1.6,1022,47,6.8,20.175
2020/1/7 16:15,4.2,353,1.3,1022,48,6.7,20.931
2020/1/7 16:30,4.6,350,1.1,1022,49,7.4,25.68
2020/1/7 16:45,4.9,348,0.8,1022,50,7.5,26.593
2020/1/7 17:00,5.3,346,0.7,1022,50,7.9,29.628
2020/1/7 17:15,5.7,343,0.6,1022,51,6.8,19.811
2020/1/7 17:30,6.1,340,0.5,1022,52,6.5,17.113
2020/1/7 17:45,6.5,337,0.4,1022,53,6.3,16.322
2020/1/7 18:00,6.6,337,0.3,1022,53,6.6,19.416
2020/1/7 18:15,6.6,338,0.2,1022,53,6.4,17.195
2020/1/7 18:30,6.6,339,0.1,1022,53,6.3,16.659
2020/1/7 18:45,6.6,340,0,1022,53,7.1,23.835
2020/1/7 19:00,6.6,340,-0.1,1022,53,7.2,24.462
2020/1/7 19:15,6.5,341,-0.2,1022,53,7.6,27.157
2020/1/7 19:30,6.5,342,-0.2,1022,53,8,31.43
2020/1/7 19:45,6.5,343,-0.3,1022,53,8.7,36.377
2020/1/7 20:00,6.5,344,-0.3,1022,53,8.8,38.263
2020/1/7 20:15,6.4,344,-0.4,1022,53,9.3,41.706
2020/1/7 20:30,6.2,344,-0.5,1022,53,9.3,41.93
2020/1/7 20:45,6.1,344,-0.6,1022,53,9.3,41.506
2020/1/7 21:00,6.1,345,-0.7,1022,53,9,39.592
2020/1/7 21:15,6.1,348,-0.8,1022,53,9.4,41.493
2020/1/7 21:30,6.1,351,-0.8,1023,53,9.2,40.427
2020/1/7 21:45,6.1,353,-0.9,1023,53,8.9,39.439
2020/1/7 22:00,6.1,355,-0.9,1023,53,9.8,44.241
2020/1/7 22:15,6,356,-1,1023,53,9.2,40.54
2020/1/7 22:30,5.9,357,-1.1,1023,54,9.5,42.733
2020/1/7 22:45,5.8,358,-1.2,1023,54,9.1,39.027
2020/1/7 23:00,5.7,359,-1.3,1023,54,9,39.233
2020/1/7 23:15,5.6,0,-1.4,1023,54,9.2,42.229
2020/1/7 23:30,5.4,0,-1.5,1023,55,9.4,43.135
2020/1/7 23:45,5.3,0,-1.6,1023,55,10.4,46.379
2020/1/8 0:00,4.5,3,-2.3,1023,50,10.2,45.804
2020/1/8 0:15,4.5,8,-2.3,1023,50,10.8,45.507
2020/1/8 0:30,4.7,12,-2.2,1024,49,10.7,47.095
2020/1/8 0:45,4.8,17,-2.2,1024,49,10.7,46.933
2020/1/8 1:00,4.8,17,-2.3,1024,50,10.7,47.118
2020/1/8 1:15,4.8,12,-2.5,1024,51,10.7,46.693
2020/1/8 1:30,4.7,6,-2.7,1024,52,10.7,46.131
2020/1/8 1:45,4.8,1,-2.9,1024,53,10.8,47.194
2020/1/8 2:00,4.8,359,-3.1,1024,53,10.6,46.581
2020/1/8 2:15,4.9,358,-3.4,1024,53,11,46.606
2020/1/8 2:30,5,357,-3.7,1024,53,10.8,45.422
2020/1/8 2:45,5.1,356,-4,1024,53,9.9,43.476
2020/1/8 3:00,5.2,356,-4.1,1024,52,10.2,46.039
2020/1/8 3:15,5.4,359,-4,1024,51,9.6,45.995
2020/1/8 3:30,5.7,2,-3.9,1025,50,9.9,45.878
2020/1/8 3:45,5.9,5,-3.8,1025,49,10,45.203
2020/1/8 4:00,5.9,5,-3.8,1025,48,10.1,45.396
2020/1/8 4:15,5.7,4,-3.8,1025,47,10.9,47.037
2020/1/8 4:30,5.6,3,-3.8,1025,47,11.6,47.783
2020/1/8 4:45,5.4,2,-3.8,1025,46,11.4,47.441
2020/1/8 5:00,5.2,0,-3.9,1025,46,9.2,41.989
2020/1/8 5:15,5,359,-4,1025,47,9.6,43.649
2020/1/8 5:30,4.7,356,-4.1,1026,48,10.4,46.972
2020/1/8 5:45,4.5,354,-4.2,1026,49,9.7,44.856
2020/1/8 6:00,4.4,351,-4.4,1026,49,9.6,44.774
2020/1/8 6:15,4.2,349,-4.5,1026,49,9.8,46.247
2020/1/8 6:30,4,347,-4.7,1026,50,9.9,46.057
2020/1/8 6:45,3.8,345,-4.8,1026,50,9.2,43.315
2020/1/8 7:00,3.7,341,-4.8,1026,50,9.3,41.949
2020/1/8 7:15,3.5,338,-4.7,1026,49,9.3,42.445
2020/1/8 7:30,3.5,336,-4.6,1027,48,9.9,44.692
2020/1/8 7:45,3.4,333,-4.5,1027,47,9.8,44.838
2020/1/8 8:00,3.3,331,-4.2,1027,45,9.2,42.477
2020/1/8 8:15,3.3,329,-3.7,1027,43,9.1,41.58
2020/1/8 8:30,3.3,327,-3.2,1027,42,8.5,37.488
2020/1/8 8:45,3.3,325,-2.7,1027,40,8,32.697
2020/1/8 9:00,3.2,324,-2.2,1027,38,7.8,30.94
2020/1/8 9:15,2.9,322,-1.7,1027,37,6.7,20.618
2020/1/8 9:30,2.7,318,-1.1,1027,35,6.3,15.855
2020/1/8 9:45,2.4,315,-0.6,1027,34,5.7,12.533
2020/1/8 10:00,2.2,309,-0.1,1027,33,5.4,10.946
2020/1/8 10:15,2.1,305,0.4,1027,32,5.2,9.865
2020/1/8 10:30,2.1,301,0.9,1027,31,5,7.841
2020/1/8 10:45,2,297,1.4,1027,30,4.3,4.646
2020/1/8 11:00,1.9,291,1.8,1027,30,4.3,4.577
2020/1/8 11:15,2,285,2.1,1027,30,4.1,5.054
2020/1/8 11:30,2,276,2.4,1027,29,4.4,5.269
2020/1/8 11:45,2.1,270,2.7,1027,29,4,4.266
2020/1/8 12:00,2.2,265,2.9,1027,29,4.4,4.429
2020/1/8 12:15,2.5,258,3,1027,29,4.2,4.272
2020/1/8 12:30,2.7,250,3.1,1026,30,4,3.964
2020/1/8 12:45,3,246,3.2,1026,30,3.6,2.836
2020/1/8 13:00,3.2,242,3.3,1026,31,3.9,4.069
2020/1/8 13:15,3.2,238,3.3,1026,32,4.4,5.522
2020/1/8 13:30,3.2,234,3.4,1026,33,4.6,6.103
2020/1/8 13:45,3.3,230,3.4,1026,34,5.1,8.731
2020/1/8 14:00,3.3,226,3.4,1026,37,5.3,9.314
2020/1/8 14:15,3.3,223,3.3,1026,40,5.1,8.94
2020/1/8 14:30,3.3,220,3.2,1026,43,5.4,10.774
2020/1/8 14:45,3.2,216,3.1,1026,46,4.8,7.708
2020/1/8 15:00,3.2,214,2.8,1026,49,5.3,9.497
2020/1/8 15:15,3.2,214,2.4,1026,54,5.1,8.769
2020/1/8 15:30,3.2,216,2,1026,58,5.4,9.98
2020/1/8 15:45,3.2,216,1.6,1026,63,5,8.136
2020/1/8 16:00,3.2,221,1.1,1026,66,4.7,7.073
2020/1/8 16:15,3.2,229,0.4,1026,68,4.6,6.012
2020/1/8 16:30,3.2,236,-0.3,1026,69,4.3,4.994
2020/1/8 16:45,3.4,243,-1,1026,71,4.5,5.23
2020/1/8 17:00,3.4,251,-1.4,1026,72,4.6,6.314
2020/1/8 17:15,3.5,258,-1.6,1026,71,4.3,5.019
2020/1/8 17:30,3.6,267,-1.7,1026,70,4.1,4.492
2020/1/8 17:45,3.8,272,-1.9,1026,69,4.2,5.103
2020/1/8 18:00,4,276,-2,1026,67,4.4,4.989
2020/1/8 18:15,4.1,278,-2.1,1026,66,4.1,4.4
2020/1/8 18:30,4.3,279,-2.2,1026,64,4.1,4.304
2020/1/8 18:45,4.4,282,-2.3,1026,63,4.1,3.902
2020/1/8 19:00,4.4,283,-2.3,1026,62,4.2,4.933
2020/1/8 19:15,4.4,283,-2.4,1026,61,4.8,7.23
2020/1/8 19:30,4.4,282,-2.5,1026,61,5,8.337
2020/1/8 19:45,4.4,282,-2.6,1026,60,5.7,12.727
2020/1/8 20:00,4.5,282,-2.7,1026,60,6.5,18.298
2020/1/8 20:15,4.6,280,-2.7,1026,60,6,16.381
2020/1/8 20:30,4.8,280,-2.7,1026,59,5.8,14.706
2020/1/8 20:45,4.9,278,-2.7,1026,59,6.2,17.139
2020/1/8 21:00,5.1,279,-2.7,1026,59,6.5,18.718
2020/1/8 21:15,5.2,280,-2.6,1026,58,6.2,17.481
2020/1/8 21:30,5.4,281,-2.6,1027,57,5.9,13.765
2020/1/8 21:45,5.5,282,-2.5,1027,56,5.8,12.982
2020/1/8 22:00,5.6,282,-2.5,1027,56,4.6,6.457
2020/1/8 22:15,5.7,283,-2.6,1027,55,4.3,4.937
2020/1/8 22:30,5.7,285,-2.6,1027,55,4.1,4.129
2020/1/8 22:45,5.7,286,-2.7,1027,54,4.1,4.614
2020/1/8 23:00,5.8,287,-2.8,1027,54,4.2,4.943
2020/1/8 23:15,5.7,287,-2.9,1027,54,4.3,5.335
2020/1/8 23:30,5.5,287,-3,1027,55,4.1,4.254
2020/1/8 23:45,5.4,287,-3.1,1027,55,3.9,4.387
2020/1/9 0:00,5.9,283,-2.6,1027,57,4,4.109
2020/1/9 0:15,5.9,283,-2.6,1027,57,3.8,3.117
2020/1/9 0:30,5.8,282,-2.7,1027,58,3.3,1.219
2020/1/9 0:45,5.8,281,-2.8,1027,58,3,0.538
2020/1/9 1:00,5.7,280,-2.9,1027,59,3,1.326
2020/1/9 1:15,5.7,279,-2.9,1027,59,3.8,3.653
2020/1/9 1:30,5.6,279,-3,1027,59,4.2,4.495
2020/1/9 1:45,5.6,280,-3.1,1027,59,4,4.531
2020/1/9 2:00,5.5,280,-3.2,1027,59,4.1,4.264
2020/1/9 2:15,5.5,282,-3.2,1027,59,4.1,4.338
2020/1/9 2:30,5.4,283,-3.3,1027,59,3.9,3.744
2020/1/9 2:45,5.4,285,-3.4,1027,59,3.6,2.917
2020/1/9 3:00,5.3,286,-3.5,1027,59,3.9,3.718
2020/1/9 3:15,5.3,289,-3.5,1027,59,4.2,5.153
2020/1/9 3:30,5.1,291,-3.6,1027,59,4.5,6.343
2020/1/9 3:45,5.1,292,-3.7,1026,60,4.7,7.312
2020/1/9 4:00,4.9,294,-3.8,1026,60,4.1,5.132
2020/1/9 4:15,4.8,296,-4,1026,60,4.4,5.009
2020/1/9 4:30,4.7,298,-4.1,1026,60,4.1,4.419
2020/1/9 4:45,4.4,300,-4.3,1026,61,4,3.623
2020/1/9 5:00,4.3,303,-4.4,1026,61,3.7,3.141
2020/1/9 5:15,4.1,302,-4.5,1026,61,3.6,2.636
2020/1/9 5:30,4,302,-4.6,1026,62,3.6,2.406
2020/1/9 5:45,3.9,301,-4.7,1026,63,3.6,2.17
2020/1/9 6:00,3.7,301,-4.8,1026,64,3.3,1.485
2020/1/9 6:15,3.6,298,-4.8,1026,64,3,0.581
2020/1/9 6:30,3.5,297,-4.9,1026,64,2.5,-0.035
2020/1/9 6:45,3.4,296,-5,1027,64,2.6,-0.166
2020/1/9 7:00,3.3,295,-5.1,1027,64,2.8,0.058
2020/1/9 7:15,3.2,294,-5,1027,63,3.3,0.729
2020/1/9 7:30,3,293,-4.8,1027,61,3.4,1.407
2020/1/9 7:45,2.8,293,-4.6,1027,60,2.7,0.286
2020/1/9 8:00,2.7,292,-4.4,1027,58,2.3,-0.173
2020/1/9 8:15,2.4,289,-4,1027,56,2.3,-0.136
2020/1/9 8:30,2.3,288,-3.4,1027,53,2.2,-0.192
2020/1/9 8:45,2.1,287,-2.7,1027,51,2.2,-0.167
2020/1/9 9:00,2,285,-2.1,1027,48,1.9,-0.192
2020/1/9 9:15,1.7,280,-1.5,1027,46,1.5,-0.157
2020/1/9 9:30,1.6,277,-1,1027,45,1.8,-0.124
2020/1/9 9:45,1.5,270,-0.5,1027,44,1.9,-0.13
2020/1/9 10:00,1.4,270,0,1027,43,1.4,-0.124
2020/1/9 10:15,1.3,261,0.4,1027,42,1.3,-0.132
2020/1/9 10:30,1.4,258,0.7,1027,41,1.6,-0.126
2020/1/9 10:45,1.6,255,1.1,1027,41,1.4,-0.143
2020/1/9 11:00,1.7,253,1.4,1027,40,1.6,-0.142
2020/1/9 11:15,1.7,246,1.7,1027,40,1.4,-0.161
2020/1/9 11:30,1.9,245,2,1027,40,1.2,-0.137
2020/1/9 11:45,2,243,2.3,1026,39,0.9,-0.126
